USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
608534,SCHNEIDER ELECTRIC USA INC,ACTIVE,,Carrier,Interstate,Private Property,,,,05/31/2019,"25,000 (2018)","200 N MARTINGALE RD SCHAUMBURG, IL 60173",(859) 817-6362,(859) 817-6144,lesa.sydnor@schneider-electric.com,,"200 N MARTINGALE RD SCHAUMBURG, IL 60173",MEHRAN RAVANPAY TIM KENT,11.0,,,15,Not a,Not 100% compliant
609176,MUNSEN PAVING LLC,ACTIVE,,Carrier,Interstate,Private Property,,155779945.0,,07/01/2019,"60,000 (2018)","120 STEELHEAD WAY THE DALLES, OR 97058",(541) 296-6244,,munsenpaving@gmail.com,,"120 STEELHEAD WAY THE DALLES, OR 97058",RANDY MUNSEN NICHOLAS DAVIS,11.0,,,6,Not a,Not 100% compliant
610056,BULLET TRANSPORT SERVICES INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC293236,,,12/31/2018,"758,000 (2016)","99203 US HWY 67 PRESIDIO, TX 79845",(432) 242-0328,,jake@bullettransport.net,,"P O BOX 2528 PRESIDIO, TX 79845",JACOB GIESBRECHT,11.0,,,9,Not a,Not 100% compliant
610274,CITADEL INFORMATION MANAGEMENT INC,ACTIVE,,Carrier,Interstate,Private Property Federal Government State Government Local Government,,175715887.0,,10/24/2019,"200,000 (2016)","827 BLACKHAWK DR WESTMONT, IL 60559",(866) 798-7400,(630) 323-1737,pswenson@citadelinc.com,www.citadelim.com,"827 BLACKHAWK DR WESTMONT, IL 60559",PAUL SWENSON DONNA COOPER,11.0,,,11,Not a,Not 100% compliant
611094,PETER BREMMON,NOT AUTHORIZED,PETER BREMMON FARMS,Carrier,Interstate,Authorized For Hire,MC477044,,,02/07/2019,"180,000 (2010)","1013 S MAIN BRITTON, SD 57430",(605) 448-2358,,southside@sbtc.net,,"PO BOX 974 BRITTON, SD 57430",PETER BREMMON,11.0,,,6,Not a,Not 100% compliant
611186,ROSS BAKER TOWING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC342528,,,12/03/2019,"170,435 (2018)","8750 VANALDEN AVE NORTHRIDGE, CA 91324",(708) 390-2200,(210) 579-8910,ejutras@unitedroadtowing.com,,"18861 90TH AVENUE SUITE E MOKENA, IL 60448",JERRY CORCORAN MICHAEL MAHAR,11.0,,,11,Not a,Not 100% compliant
611334,HART SANITATION INC,ACTIVE,,Carrier,Interstate,Private Property,,147800536.0,,04/25/2019,"230,000 (2018)","2419 CENTER STREET CATLETTSBURG, KY 41129",(606) 739-5991,(606) 739-6276,swhart@zoominternet.net,,"PO BOX 312 CATLETTSBURG, KY 41129-0312",SHERRY L HART EARL R HART SR,11.0,,,7,Not a,Not 100% compliant
611350,CROWN COACH CORPORATION,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC294231,927162396.0,,08/16/2019,"484,859 (2018)","1697 BARTLETT ROAD MEMPHIS, TN 38134",(901) 384-9488,(901) 384-9303,john.wilson@crowncoach.net,,"10 BAINBRIDGE COVE ARLINGTON, TN 38002",LORI WOMACK LORI WOMACK,11.0,,,18,Not a,Not 100% compliant
611489,RAMIRO BOHON RUIZ,AUTHORIZED FOR PROPERTY,TRANSPORTES RAMIRO BOHON,Carrier,Interstate,Authorized For Hire,MX700278,,,08/20/2018,"60,000 (2017)","AVE INDUSTRIAL 28 NOGALES, SO 84092",(631) 319-1631,,trafico.bespertino@transportesramiro.com.mx,,"1165 N CHEROKEE AVE NOGALES, AZ 85621",RAMIRO BOHON RUIZ JOAQUIN HAROS,11.0,,,8,Not a,Not 100% compliant
611491,AMAGANSETT BUILDING MATERIALS INC,ACTIVE,,Carrier,Interstate,Private Property,,,,04/01/2020,"84,943 (2019)","ABRAHAMS LANDING ROAD AMAGANSETT, NY 11930-1920",(631) 267-3560,(631) 267-6986,jjockel@florencecorp.com,,"P O BOX 1920 AMAGANSETT, NY 11930-1920",ROB HOLDEN,11.0,,,15,Not a,Not 100% compliant
611681,SAMMY ORR TRUCKING CO,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC294137,,,08/07/2019,"1,080,102 (2018)","6250 US HIGHWAY 411 SOUTH MARYVILLE, TN 37801",(865) 856-2856,(865) 856-8925,sammyorrtrucking@comcast.net,,"6250 US HIGHWAY 411 SOUTH MARYVILLE, TN 37801",SAMMY ORR JACQUELINE ORR,11.0,,,11,Not a,Not 100% compliant
612181,P J HEBERT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC784975,,,03/03/2020,"40,881 (2017)","49920 RYAN ROAD SHELBY TWP, MI 48317",(586) 726-1943,(586) 726-0407,admin@pjhebertinc.com,,"49920 RYAN RD SHELBY TWP, MI 48317",PAUL HEBERT,11.0,,,3,Not a,Not 100% compliant
612866,TISDALE BUS LINES LIMITED,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC700311,,,06/24/2020,"1,300,000 (2019)","420 CRAWFORD STREET SOUTH PORCUPINE, ON P0N 1H0",(705) 235-3058,(705) 235-2177,jason@tisdalebus.com,,"420 CRAWFORD STREET SOUTH PORCUPINE, ON P0N 1H0",RONALD MALETTE FELIX LOPES JR,11.0,,,10,Not a,Not 100% compliant
613090,CITY TERRACE SERVICE INC,AUTHORIZED FOR PROPERTY,,Carrier,Intrastate Non-Hazmat,Authorized For Hire,MC294129,,,10/04/2019,"350,000 (2018)","4167 WHITESIDE ST LOS ANGELES, CA 90063",(323) 262-8059,(323) 262-3381,ctstow@aol.com,,"4167 WHITESIDE ST LOS ANGELES, CA 90063",MIGUEL MARTINEZ RUBEN GONZALEZ,11.0,,,8,Not a,Not 100% compliant
613541,PRESBY CONSTRUCTION INC,ACTIVE,,Carrier,Interstate,Private Property,,,,03/19/2020,"44,000 (2018)","244 MAIN STREET FRANCONIA, NH 03580",(603) 823-5293,,donna.lafontaine@presbyc.com,,"244 MAIN STREET FRANCONIA, NH 03580",THADDEUS D PRESBY TREVOR B PRESBY,11.0,,,17,Not a,Not 100% compliant
614090,SPRING RIVER TURF FARM INC,INACTIVE USDOT NUMBER PER 49 CFR 390.19(B)(4); BIENNIAL UPDATE OF MCS-150 DATA NOT COMPLETED,,Carrier,Interstate,Private Property,,,,12/07/2017,"80,000 (2016)","15482 LAWRENCE 2130 MOUNT VERNON, MO 65712",(417) 466-7710,(417) 466-7765,springriverturffarm@gmail.com,,"15482 LAWRENCE 2130 MOUNT VERNON, MO 65712",LARRY MORIONDO RITA MORIONDO,11.0,,,4,Not a,Not 100% compliant
614468,BZAK LANDSCAPING INC,ACTIVE,,Carrier,Interstate,Authorized For Hire Private Property,,45640208.0,,03/13/2020,"374,716 (2019)","931 ROUNDBOTTOM ROAD MILFORD, OH 45150",(513) 831-0907,(513) 831-3260,jwaters@bzak.com,WWW.BZAK.COM,"931 ROUNDBOTTOM ROAD MILFORD, OH 45150",JOE WATERS,11.0,,,10,Not a,Not 100% compliant
614589,M KINGSBURY CONCRETE CONSTRUCTION CO INC,AUTHORIZED FOR PROPERTY,KINGSBURY TRUCKING & EXCAVATING,Carrier,Interstate,Authorized For Hire Private Property,MC704416,,,12/18/2019,"380,365 (2012)","6301 HITT LANE LOUISVILLE, KY 40241",(502) 243-0070,(502) 243-0018,kingscrete@aol.com,,"P O BOX 326 CRESTWOOD, KY 40014",ALAN KINGSBURY,11.0,,,11,Not a,Not 100% compliant
614784,B & D INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Exempt For Hire,,,,04/12/2020,"13,500 (2019)","933 KEY ROAD PORT ANGELES, WA 98362",(360) 460-1431,(360) 457-1663,garrywbear@yahoo.com,,"933 KEY ROAD PORT ANGELES, WA 98362",GARRY W BEAR TRAVIS BEAR,11.0,,,11,Not a,Not 100% compliant
614829,TRIANGLE FASTENER CORPORATION,ACTIVE,,Carrier,Interstate,Private Property,,,,03/02/2020,"165,000 (2019)","1925 PREBLE AVE PITTSBURGH, PA 15233",(412) 321-5021,,marnoni@trianglefastener.com,,"1925 PREBLE AVE PITTSBURGH, PA 15233",JEFF DOYLE CHARLES SUMNER,11.0,,,11,Not a,Not 100% compliant
615131,K BERNARD,AUTHORIZED FOR PROPERTY,K D L TRANSPORT,Carrier,Interstate,Authorized For Hire Exempt For Hire,MC294948,,,01/07/2020,"1,000,000 (2019)","211 JOHNSON STREET SHELLY, MN 56581",(218) 886-6515,(218) 886-8905,kdl56581@gmail.com,,"PO BOX 6 SHELLY, MN 56581",WAYNE BERNARD,11.0,,,14,Not a,Not 100% compliant
615282,NUNN'S CONSTRUCTION CO INC,ACTIVE,,Carrier,Interstate,Authorized For Hire Private Property,,,,01/13/2020,"10,001 (2015)","101 NORTH END AVENUE PARAGOULD, AR 72450",(870) 239-3348,(870) 239-8037,nunns@grnco.net,,"101 NORTH END AVENUE PARAGOULD, AR 72450",FRANKLIN BLAINE NUNN TOLLIE SUE NUNN,11.0,,,4,Not a,Not 100% compliant
615721,EARTHWORKS INC,ACTIVE,,Carrier,Interstate,Private Property,,,,01/13/2020,"566,000 (2019)","4287 N HIGHWAY 51 PERRYVILLE, MO 63775",(573) 547-9097,(573) 547-6067,dana.bachmann@earthworksstone.net,,"4287 N HIGHWAY 51 PERRYVILLE, MO 63775",ROSS DEPAUL KEVIN THIERET,11.0,,,17,Not a,Not 100% compliant
615756,DUPHIL INC,ACTIVE,,Carrier,Interstate,Private Property,,,,11/19/2019,"265,509 (2019)","6608 IH 10 ORANGE, TX 77632",(409) 883-8550,(409) 886-8409,jscalfano@duphil.com,,"PO BOX 458 ORANGE, TX 77631-0458",JENNIE SCALFANO RON REDKEY,11.0,,,12,Not a,Not 100% compliant
615923,SEMO TRUCK LEASING LLC,NOT AUTHORIZED,,Carrier,Interstate,Authorized For Hire Exempt For Hire,MC295256,,,03/13/2020,"771,731 (2019)","2186 STATE HWY 25 SOUTH BERNIE, MO 63822",(573) 293-4215,(573) 293-4213,butch@thtrans.com,,"2186 STATE HWY 25 SOUTH BERNIE, MO 63822",LAWRENCE BARNES,11.0,,,9,Not a,Not 100% compliant
616441,ISLAND RECYCLING INC,ACTIVE,,Carrier,Interstate,Private Property,,113230031.0,,01/30/2020,"213,998 (2019)","91-140 KAOMI LOOP KAPOLEI, HI 96707",(808) 682-9200,(808) 682-9201,mona@islandrecycling.com,,"91-140 KAOMI LOOP KAPOLEI, HI 96707",JAMES NUTTER,11.0,,,9,Not a,Not 100% compliant
616626,GREYSTONE MASONRY LLC,ACTIVE,,Carrier,Interstate,Private Property,,,,01/18/2019,"173,818 (2017)","1548 164TH LANE NE HAM LAKE, MN 55304",(763) 413-9633,(763) 413-9636,contactus@greystonemasonry.com,,"855 VILLAGE CENTER DR #380 ST PAUL, MN 55127",ROBERT ORCHARD AMY MERKLE,11.0,,,8,Not a,Not 100% compliant
616661,STOCKER EXCAVATING INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,06/25/2008,"185,000 (2007)","12336 BOONE AVENUE SAVAGE, MN 55378",(952) 890-4241,(952) 890-2753,lynnh@stockerexcavating.com,,"12336 BOONE AVENUE SAVAGE, MN 55378",DONALD STOCKER CURTIS STOCKER,11.0,,,28,Not a,Not 100% compliant
616663,LOW IMPACT EXCAVATOR INC,ACTIVE,LOW IMPACT EXCAVATORS,Carrier Shipper,Intrastate Non-Hazmat,Private Property,,,,03/31/2020,"200,000 (2019)","440 N 16TH AVENUE EAST ELY, MN 55731",(218) 365-6186,(218) 365-6185,thad@lowimpactexcavators.com,,"PO BOX 600 ELY, MN 55731-0600",JOHN J WAVRIN THADDEUS J WAVRIN,11.0,,,9,Not a,Not 100% compliant
616850,TRIPLE V TRUCKING INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,03/19/2020,"700,000 (2016)","155 NE 223 AVE CROSS CITY, FL 32628",(352) 498-5809,(352) 498-0170,vanaernam@bellsouth.net,,"P O BOX 2189 CROSS CITY, FL 32628",BOBBY K. VANAERNAM,11.0,,,9,Not a,Not 100% compliant
616858,MINNESOTA CONWAY FIRE & SAFETY INC,ACTIVE,SUMMIT COMPANIES,Carrier Shipper,Interstate,Private Property,,,,11/01/2019,"223,000 (2019)","575 MINNEHAHA AVE W ST PAUL, MN 55103",(651) 251-1880,,mhnat@summitcous.com,,"2500 LEXINGTON AVENUE S MENDOTA HEIGHTS, MN 55120",RYAN BREIRWERTH,11.0,,,11,Not a,Not 100% compliant
618043,DYKSTRA TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC297021,,,04/13/2020,"950,000 (2019)","245 MCCONNELL ST EXETER, ON N0M 1S3",(519) 235-3578,(519) 235-2120,nancy@dykstratrucking.com,,"245 MCCONNELL ST EXETER, ON N0M 1S3",MICHAEL DYKSTRA,11.0,,,9,Not a,Not 100% compliant
618049,D & S PUMP & SUPPLY CO INC,ACTIVE,,Carrier,Interstate,Private Property,,,,12/12/2018,"550,000 (2017)","3784 DANBURY ROAD BREWSTER, NY 10509",(845) 279-3784,(845) 278-5536,ddretel@dspumpco.com,,"3784 DANBURY ROAD BREWSTER, NY 10509",ALAN DRETEL,11.0,,,11,Not a,Not 100% compliant
618319,CUBBY OIL CO INC,ACTIVE,,Carrier,Interstate,Private Property,,,,01/14/2020,"60,000 (2019)","20 MEDFORD STREET SOMERVILLE, MA 02143",(617) 876-1885,(617) 876-1897,charlie@cubbyoil.com,,"PO BOX 177 SOMERVILLE, MA 02143",CHARLES J UGLIETTO,11.0,,,5,Not a,Not 100% compliant
618445,R & J BAKER TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Exempt For Hire,MC296108,964232438.0,,03/07/2020,"1,200,000 (2019)","35929 US HWY 59 OGEMA, MN 56569",(218) 983-3330,(218) 983-3268,randjbakertruckinginc@hotmail.com,,"POBOX 56 OGEMA, MN 56569-9598",TIMOTHY BAKER ROBERT J BAKER,11.0,,,12,Not a,Not 100% compliant
618583,WILLIFORD CONSTRUCTION INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,03/18/2004,"200,000 (2003)","2874 LAMB PLACE MEMPHIS, TN 38118",(901) 362-9654,(901) 362-7033,,,"2874 LAMB PLACE MEMPHIS, TN 38118",KENT GOSHA RODNEY WILLIFORD,11.0,,,11,Not a,Not 100% compliant
619073,CARDIGAN MT SCHOOL,ACTIVE,,Carrier,Interstate,Private Passengers (Non-business),,,,01/22/2019,"7,200 (2012)","62 ALUMNI DR CANAAN, NH 03741-9307",(603) 523-4321,(603) 523-7227,ssolberg@cardigan.org,,"62 ALUMNI DR CANAAN, NH 03741-9307",CHRISTOPHER DAY STEPHEN SOLBERG,11.0,,,50,Not a,Not 100% compliant
619333,TUFCO CAROLINAS INC,ACTIVE,,Carrier,Interstate,Private Property,,15924012.0,,03/06/2019,"92,574 (2014)","743 PARK CENTRE DRIVE KERNERSVILLE, NC 27284",(336) 993-9802,(336) 993-9902,tufco1nc@aol.com,,"P O BOX 1307 KERNERSVILLE, NC 27285",MICHAEL R. CASE NICOLE CASE,11.0,,,9,Not a,Not 100% compliant
620225,PEEKSKILL ICE CO INC,ACTIVE,EASTERN OIL CO,Carrier,Intrastate Hazmat,Private Property,,,,05/04/2020,"100,000 (2020)","936 WASHINGTON STREET PEEKSKILL, NY 10566",(914) 737-1583,(914) 737-1578,easternoil@optimum.net,,"936 WASHINGTON STREET PEEKSKILL, NY 10566",ROCCO PICCIANO PHILIP PICCIANO,11.0,,,7,Not a,Not 100% compliant
620276,DAUBLE TRANSPORTATION L L C,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC296874,,,04/08/2019,"96,785 (2011)","2011 N FULTON AVE EVANSVILLE, IN 47710",(812) 421-1234,,dharris@zeidlers.com,,"PO BOX 6970 EVANSVILLE, IN 47719-0970",BLAKE MOBLEY LORI MOBLEY,11.0,,,11,Not a,Not 100% compliant
620339,ALTENBURG HARDWOOD LUMBER COMPANY,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC555496,,,08/20/2019,"461,212 (2018)","10220 MAIN STREET ALTENBURG, MO 63732",(573) 824-5265,(573) 824-5367,ruthannr@att.net,,"10220 MAIN STREET ALTENBURG, MO 63732",GRANT R MOSER II DEAN CALHOUN,11.0,,,6,Not a,Not 100% compliant
620397,MERIT BUILDERS INC,ACTIVE,,Carrier,Interstate,APPLYING F,,,,05/22/2019,"5,000 (2018)","9339 APPOLDS RD ROCKY RIDGE, MD 21778",(301) 271-4649,,,,"9339 APPOLDS RD ROCKY RIDGE, MD 21778",DAVID GOCHENAUR,11.0,,,9,Not a,Not 100% compliant
621056,VAN DYKE LOGGING INC,AUTHORIZED FOR PROPERTY,,Carrier Shipper,Interstate,Authorized For Hire Exempt For Hire,MC299753,,,05/08/2020,"102,000 (2019)","228 ELIZABETH AVE IONE, WA 99139",(509) 442-3852,(509) 442-3599,vandykelogging@potc.net,,"PO BOX 468 IONE, WA 99139",STEPHANY PETRICH JAMES L VAN DYKE,11.0,,,4,Not a,Not 100% compliant
621160,REDLINE SPORTS MARKETING INC,ACTIVE,,Carrier,Interstate,Private Property,,,,03/26/2020,"448,805 (2019)","13415 REESE BLVD WEST HUNTERSVILLE, NC 28078",(704) 944-5037,(704) 944-5457,rphillips@joegibbsracing.com,,"13415 REESE BLVD WEST HUNTERSVILLE, NC 28078",DAVE ALPERN COY GIBBS,11.0,,,11,Not a,Not 100% compliant
621717,UNITED PLASTIC FABRICATING INC,ACTIVE,,Carrier,Interstate,Private Property,,175734938.0,,08/14/2019,"10,000 (2018)","165 FLAGSHIP DRIVE NORTH ANDOVER, MA 01845-6119",(978) 975-4520,(978) 975-4522,,www.unitedplastic.com,"165 FLAGSHIP DRIVE NORTH ANDOVER, MA 01845-6119",F JOSEPH LINGEL BRYAN CURLEY,11.0,,,9,Not a,Not 100% compliant
622177,TIMBERLAND MULCH AND FARMS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC1007448,,,03/10/2020,"516,814 (2019)","11510 FRANKLIN ST FERRUM, VA 24088",(540) 365-6200,(540) 409-5789,accounting@timberlandmulch.com,,"P O BOX 172 WILLIS, VA 24380",THOMAS B BOLEN SHAD T BOLEN,11.0,,,12,Not a,Not 100% compliant
622362,N A RENY CONSTRUCTION INC,ACTIVE,,Carrier Shipper,Intrastate Hazmat,Private Property,,,,04/11/2018,"70,000 (2016)","509 WISCASSET ROAD BOOTHBAY, ME 04537",(207) 633-6014,(207) 633-4742,nareny@roadrunner.com,,"509 WISCASSET ROAD BOOTHBAY, ME 04537",AMY RENY JEAN RENY,11.0,,,2,Not a,Not 100% compliant
622454,WAAGE FARMS PARTNERSHIP,ACTIVE,WAAGE FARMS,Carrier,Interstate,Private Property,,,,09/09/2019,"80,000 (2019)","21483 COUNTY ROAD 22 GREENBUSH, MN 56726",(218) 782-2353,,,,"21483 COUNTY ROAD 22 GREENBUSH, MN 56726",TODD WAAGE ROSS WAAGE,11.0,,,9,Not a,Not 100% compliant
622546,QUIVICAN TRUCKING CORP,AUTHORIZED FOR PROPERTY,QUIVICAN IMPORTS,Carrier,Interstate,Authorized For Hire,MC329605,,,07/07/2020,"28,601 (2019)","200 HOLLISTER ROAD TETERBORO, NJ 07608",(201) 365-6032,(201) 365-6077,ajgarcia@qtrucking.com,,"473 WASHINGTON AVE BELLEVILLE, NJ 07109",ARSENIO GARCIA,11.0,,,8,Not a,Not 100% compliant
622658,TOTAL TERRAIN INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,146390026.0,,08/10/2019,"10,000 (2018)","140 CENTRAL MAIN STREET SUITE 200 PUEBLO, CO 81003",(719) 542-8080,(719) 545-0014,marty@totalterrain.com,,"140 CENTRAL MAIN STREET SUITE PUEBLO, CO 81003",MARTY GARCIA LINDA GARCIA,11.0,,,3,Not a,Not 100% compliant
623679,EMERALD ACQUISITION INC,ACTIVE,EMERALD PAVING COMPANY,Carrier,Interstate,Private Property,,,,07/24/2019,"150,000 (2018)","6381 INDUSTRY WAY WESTMINSTER, CA 92683",(714) 593-3091,(714) 593-3054,esteingold@empave.com,,"6381 INDUSTRY WAY WESTMINSTER, CA 92683",ERINN STEINGOLD,11.0,,,9,Not a,Not 100% compliant
624269,SERTA RESTOKRAFT MATTRESS CO INC,NOT AUTHORIZED,,Carrier,Interstate,Authorized For Hire Private Property,MC367635,,,11/07/2018,"520,000 (2018)","38025 JAY KAY DRIVE ROMULUS, MI 48174",(734) 727-9000,(734) 326-1525,shipping@sertaresto.com,,"38025 JAY KAY DRIVE ROMULUS, MI 48174","LARRY KRAFT JAMES WOLF, JR",11.0,,,9,Not a,Not 100% compliant
625424,SAME DAY INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC299781,,,03/06/2020,"828,086 (2019)","3140 EAST ST RD 124 BLUFFTON, IN 46714",(260) 824-9999,(260) 824-2298,sameday1@mchsi.com,,"3140 EAST ST RD 124 BLUFFTON, IN 46714",KEVIN INGLE KENT OKEY,11.0,,,11,Not a,Not 100% compliant
625499,PALO VERDE IRRIGATION DISTRICT,ACTIVE,,Carrier,Intrastate Hazmat,State Government SUBDIVISIO,,,,09/03/2009,,"180 W 14TH AVE BLYTHE, CA 92225",(619) 922-3144,(760) 922-8294,,,"180 W 14TH AVE BLYTHE, CA 92225",CHARLES VAN DYKE,11.0,,,15,Not a,Not 100% compliant
625643,SARVER PAVING CO INC,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,17510207.0,,02/10/2016,"40,000 (2015)","1208 MASTERS AVE ASHLAND, OH 44805-0310",,(419) 281-0623,sarpaveco@aol.com,,"PO BOX 310 ASHLAND, OH 44805-0310",DONALD R KRUTY SR DEBRA A BREED,11.0,,,6,Not a,Not 100% compliant
625747,MORBARK LLC,ACTIVE,,Carrier,Interstate,Private Property,,195586185.0,,06/22/2018,"478,442 (2009)","8507 S WINN ROAD WINN, MI 48896",(989) 866-2381,(989) 866-2281,ron.earl@morbark.com,www.morbark.com,"PO BOX 1000 WINN, MI 48896",COREY FOWLER RON EARL,11.0,,,11,Not a,Not 100% compliant
625809,DESIATO SAND & GRAVEL CORP,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,08/22/2018,"252,350 (2017)","999 STAFFORD RD STORRS, CT 06268",(860) 429-6479,(860) 429-5436,desiato54@hotmail.com,,"999 STAFFORD RD STORRS, CT 06268",PHILIP DESIATO,11.0,,,7,Not a,Not 100% compliant
625956,CLARKE & CO INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,185729597.0,,06/20/2020,"30,000 (2012)","3017 HWY 50 GRAND JUNCTION, CO 81503",(970) 241-5317,(970) 241-2874,melody@gjclarkeandco.com,,"3017 HWY 50 GRAND JUNCTION, CO 81503",WACEY R. CLARKE MICHAEL R CLARKE,11.0,,,5,Not a,Not 100% compliant
627348,REGIONAL HAULAGE LTD,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC301626,,,02/21/2020,"415,875 (2019)","3602 13TH STREET JORDAN STATION, ON L0R 1S0",(905) 562-3001,(905) 562-3849,regionalhaulage@yahoo.ca,,"3602 13TH STREET JORDAN STATION, ON L0R 1S0",FELIX RIZZARDO JOSEPHINE RIZZARDO,11.0,,,11,Not a,Not 100% compliant
628096,RSG LANDSCAPING AND LAWN CARE INC,ACTIVE,,Carrier,Interstate,Private Property,,,,04/15/2019,"350,000 (2018)","1621 CREWS SHOP RD LYNCHBURG, VA 24504",(434) 993-2753,(434) 993-3489,safety@rsglandscaping.com,,"P O BOX 110 CONCORD, VA 24538",RONNIE S. GUTHRIE TONY GUTHRIE,11.0,,,106,Not a,Not 100% compliant
628337,PACIFIC LOGISTICS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC300838,,,08/06/2019,"207,095 (2018)","3414 2ND AVE SO SEATTLE, WA 98134",(206) 767-5979,(206) 767-5919,debbie@paclog.com,,"PO BOX 911 BELLEVUE, WA 98009",DEBORAH PALANDER,11.0,,,11,Not a,Not 100% compliant
628546,S D SZETELA LLC,ACTIVE,,Carrier,Interstate,Private Property,,,,06/05/2020,"22,000 (2019)","71 GLEN LEDGE RD GLEN, NH 03838",(603) 383-9740,(603) 383-9741,stan@sdszetela.com,,"P O BOX 222 GLEN, NH 03838",STANLEY D SZETTELA STANLEY D SZETELA,11.0,,,3,Not a,Not 100% compliant
629221,INTERMOUNTAIN DRILLING SUPPLY CORP,INACTIVE USDOT NUMBER PER 49 CFR 390.19(B)(4); BIENNIAL UPDATE OF MCS-150 DATA NOT COMPLETED,,Carrier,Interstate,Private Property,,797921236.0,,08/08/2018,"270,000 (2017)","3412 W 2400 S WEST VALLEY CITY, UT 84119",(801) 972-6455,(801) 973-4592,shailyne@intermountaindrillingsupply.com,,"3412 W 2400 S WEST VALLEY CITY, UT 84119",GREG ROSS SHAILYNE JOHNSON,11.0,,,12,Not a,Not 100% compliant
629337,H&H FEED & GRAIN INC,ACTIVE,,Carrier,Interstate,Exempt For Hire,,,,05/06/2019,"520,000 (2018)","14093 PORTAGE RD VICKSBURG, MI 49097",(269) 649-0764,(269) 649-0778,donna@handhfarms.com,,"PO BOX 116 VICKSBURG, MI 49097",RYAN HUNTER REAGAN HUNTER,11.0,,,11,Not a,Not 100% compliant
630331,CHAIR CITY OIL INC,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,,,06/08/2016,"15,000 (2016)","525 MAIN STREET GARDNER, MA 01440",,(978) 632-4601,,,"525 MAIN STREET GARDNER, MA 01440",MICHAEL J TOURIGNY DAVID J TOURIGNY,11.0,,,5,Not a,Not 100% compliant
631155,STERLING MOVING & STORAGE INC,AUTHORIZED FOR HHG,,Carrier,Interstate,Authorized For Hire,MC299121,,,03/29/2019,"190,000 (2014)","61 COMSTOCK PARKWAY CRANSTON, RI 02921",(401) 943-3200,(401) 427-1155,mmcmullen@sterlingmail.com,,"61 COMSTOCK PARKWAY CRANSTON, RI 02921",MICHAEL MCMULLEN BRIAN FIN,11.0,,,12,Not a,Not 100% compliant
631324,FLOCHEM LEASING LTD,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC301159,,,04/28/2020,"1,046,142 (2019)","6986 WELLINGTON ROAD 124 GUELPH, ON N1H 6J4",(519) 763-5441,(519) 763-9691,dispatch@flochem.com,,"6986 WELLINGTON ROAD 124 GUELPH, ON N1H 6J4",TERRY TUCKER,11.0,,,12,Not a,Not 100% compliant
631546,SCOTT WAGNER TRUCKING INC,AUTHORIZED FOR PROPERTY,S WAGNER TRUCKING INC,Carrier,Interstate,Authorized For Hire,MC341518,,,06/30/2020,"977,594 (2019)","4101 CANAAN LANE TYRONE, PA 16686",(814) 414-9453,,smwagner359@verizon.net,,"4101 CANAAN LANE TYRONE, PA 16686",SCOTT M WAGNER JACOB S WAGNER,11.0,,,10,Not a,Not 100% compliant
631676,OOLTEWAH NURSERY & LANDSCAPE CO INC,ACTIVE,OOLTEWAH NURSERY,Carrier,Interstate,Private Property,,,,03/03/2020,"100,000 (2020)","5829 MAIN STREET OOLTEWAH, TN 37363",(423) 238-9775,(423) 238-6894,,,"5829 MAIN STREET OOLTEWAH, TN 37363",WENDELL WHITENER GINA WHITENER,11.0,,,12,Not a,Not 100% compliant
