USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
108309,FEREBEE AND SON INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,43898915,,07/18/2013,"74,958 (2012)","145 N INDIANTOWN ROAD SHAWBORO, NC 27973",(919) 232-3188,(252) 232-2020,fivp@outlook.com,,"P O BOX 200 SHAWBORO, NC 27973-0200",JAMES H FEREBEE III JOEL H FEREBEE,13,,,4,Not a,Not 100% compliant
110527,GEPPERT BROS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC136871,13984604,,07/10/2020,"276,000 (2019)","3101 TREWIGTOWN RD COLMAR, PA 18915-9731",(215) 822-7900,(215) 822-0635,tsnyder@geppertbros.com,www.facebook.com/GeppertBrothers,"P O BOX 81 COLMAR, PA 18915-0081",MARY PATRICIA GEPPERT,13,,,7,Not a,Not 100% compliant
111108,ALLEGHENY CONSTRUCTION CO INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,6849848,,08/02/2019,"45,000 (2018)","2830 NICHOLAS AVE NE ROANOKE, VA 24012-5616",(540) 345-0817,(540) 345-0715,sandi@alleghenyconstruction.net,www.alleghenyconstruction.net,"2830 NICHOLAS AVE NE ROANOKE, VA 24012-5616","ANDERSON W. DOUTHAT, IV JOHN W. DOUTHAT",13,,,8,Not a,Not 100% compliant
113523,A MARINELLI & SONS INC,ACTIVE,,Carrier,Interstate,Private Property,,13829932,,01/13/2020,"250,000 (2019)","TOWNSHIP LINE ROAD & HOLLYWOOD AVE UPPER DARBY, PA 19082",(610) 344-0793,(610) 449-1319,office@amarinelliandsons.com,,"405 NORTH WALNUT STREET 1ST FL WEST CHESTER, PA 19380",FRANCIS J MARINELLI,13,,,11,Not a,Not 100% compliant
114430,GRAND BLANC CEMENT PRODUCTS INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,005374871,,10/22/2001,,"10709 CENTER RD GRAND BLANC, MI 48439-1032",(810) 694-7500,(810) 694-1152,,,"P O BOX 585 GRAND BLANC, MI 48439-0585",,13,,,13,Not a,Not 100% compliant
114660,WONCH BATTERY COMPANY,ACTIVE,,Carrier,Interstate,Private Property,,5325295,,02/25/2019,"500,000 (2016)","1521 KEYSTONE AVE LANSING, MI 48911-4039",(517) 394-3600,(517) 394-4423,,,"1521 KEYSTONE AVE LANSING, MI 48911-4039",DAN LANGDON,13,,,13,Not a,Not 100% compliant
117733,D R S TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC139615,59187195,,07/12/2019,"902,040 (2018)","2603 HWY 23 OSKALOOSA, IA 52577-0029",(641) 673-9401,(641) 673-9404,drstrans@hotmail.com,,"P O BOX 29 OSKALOOSA, IA 52577-0029",TROY GARBER CORY MCBURNEY,13,,,13,Not a,Not 100% compliant
118540,BILL CLARK TRUCK LINE INC,AUTHORIZED FOR PROPERTY,BILL CLARK TRUCK BROKERS,Carrier Broker,Intrastate Hazmat,Authorized For Hire,MC69579 MC812258,4792990,,10/12/2018,"925,000 (2017)","311 SIXTH STREET ALAMOSA, CO 81101",(719) 589-6686,,brad@bctl.us,www.bctl.us,"311 SIXTH STREET ALAMOSA, CO 81101",BRAD FLAVIN JEFF MARTINEZ,13,,,19,Not a,Not 100% compliant
122900,FARMER'S CO-OP OIL COMPANY INC,ACTIVE,,Carrier,Interstate,Private Property,,36035871,,06/08/2020,"161,202 (2017)","1450 COFFEEN AVE SHERIDAN, WY 82801",(307) 674-7463,(307) 672-2261,jloomis@sheridancooop.net,,"P O BOX 766 SHERIDAN, WY 82801-0766",JENNY LOOMIS STEVEN CUMMINGS,13,,,9,Not a,Not 100% compliant
124487,CONWED CORPORATION,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,187047964,,,0 (),"2810 WEEKS AVENUE SE MINNEAPOLIS, MN 55414",(612) 623-1715,,,,"2810 WEEKS AVENUE SE MINNEAPOLIS, MN 55414",,13,,,13,Not a,Not 100% compliant
124627,EDWARD BORKOWSKI,AUTHORIZED FOR PROPERTY,BORKOWSKI TOWING,Carrier,Interstate,Authorized For Hire,MC136007,71364491,,05/07/2020,"30,421 (2017)","5035 W 6TH ST WINONA, MN 55987-1259",(507) 452-9073,(507) 452-0127,borkowskid@hbci.com,,"5035 W 6TH STREET WINONA, MN 55987-0868",EDWARD BORKOWSKI JOANN BORKOWSKI,13,,,7,Not a,Not 100% compliant
124856,ARNOLD ANDERSON TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC207545,22803787,,06/19/2019,"850,000 (2018)","220 GRAHAM ST GOOD THUNDER, MN 56037",(507) 278-3335,(507) 278-4841,cjaaderry@yahoo.com,,"220 GRAHAM ST GOOD THUNDER, MN 56037",ROBERT ANDERSON,13,,,14,Not a,Not 100% compliant
125387,ED BURNS & SONS TRUCKING INC,AUTHORIZED FOR PROPERTY,ED BURNS & SONS TRUCKING,Carrier,Interstate,Authorized For Hire,MC145421,5530209,,04/10/2020,"648,207 (2019)","3060 W SR 16 DENVER, IN 46926",(765) 985-3087,,burnstruck@mcremc.net,,"3060 W SR 16 DENVER, IN 46926",KARLA SROUFE TERRY E BURNS,13,,,13,Not a,Not 100% compliant
130174,CHAMBERLAIN OIL CO INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC199803,22746606,,05/02/2019,"460,920 (2018)","112 GRACE AVE E CLONTARF, MN 56226",(320) 843-3434,(320) 843-3372,,,"P O BOX 278 CLONTARF, MN 56226-0278",JOHN CHAMBERLAIN LAURA RENTZ,13,,,12,Not a,Not 100% compliant
130260,MACQUEEN EQUIPMENT INC,ACTIVE,,Carrier,Interstate,Private Property,,42653204,,08/16/2018,"110,000 (2017)","1125 E 7TH STREET SAINT PAUL, MN 55106",(651) 645-5726,(651) 645-6668,kevin.duellman@macqueengroup.com,www.macqueengroup.com,"1125 E 7TH STREET SAINT PAUL, MN 55106",CURT STEFFEN DAN GAGE,13,,,14,Not a,Not 100% compliant
134531,D&D ROOFING AND SHEET METAL INC,ACTIVE,,Carrier,Interstate,Private Property,,92493725,,01/09/2019,"33,000 (2018)","1000 GLENDALE AVENUE SPARKS, NV 89431",(775) 685-5555,(775) 685-5566,,www.ddroofing.com,"1000 GLENDALE AVENUE SPARKS, NV 89431",ADOLF RODRIGUEZ,13,,,3,Not a,Not 100% compliant
136918,TEXAS ELECTRIC COOPERATIVE INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,7924178,,01/02/2015,"1,311,874 (2014)","1122 COLORADO STREET 24TH FLOOR AUSTIN, TX 78701",(512) 454-0311,(512) 462-1934,mcasey@tectreating.org,www.texas-ec.org,"1122 COLORADO STREET 24TH FLOO AUSTIN, TX 78701",MIKE WILLIAMS ELIZABETH MONTOYA,13,,,11,Not a,Not 100% compliant
139415,THOMPSONS O K TIRE INC,ACTIVE,,Carrier,Interstate,Private Property,,31195530,,12/14/2018,"80,000 (2016)","1015 N INDEPENDENCE BELOIT, KS 67420",(785) 738-2283,(785) 738-2205,philt@nckcn.com,,"PO BOX 563 BELOIT, KS 67420",PHILLIP J THOMPSON MICHAEL P THOMPSON,13,,,12,Not a,Not 100% compliant
140119,AUSTIN WHITE LIME TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC156479,8110850,,09/03/2019,"600,000 (2018)","14001 MCNEIL-ROUND ROCK ROAD AUSTIN, TX 78728",(512) 255-3646,(512) 388-1220,lweirich@austinwhitelime.com,,"PO BOX 31 MCNEIL, TX 78651",LILA WEIRICH J. OSCAR ROBINSON,13,,,13,Not a,Not 100% compliant
141457,WEBCO INDUSTRIES INC,ACTIVE,,Carrier,Interstate,Private Property,,38326740,,05/20/2020,"265,310 (2019)","9101 W 21ST ST SAND SPRINGS, OK 74063",(918) 245-2211,(918) 241-0816,rfield@webcotube.com,,"PO BOX 100 SAND SPRINGS, OK 74063",DANA WEBER MIKE HOWARD,13,,,14,Not a,Not 100% compliant
141464,TEXAS COFFEE CO,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,8945271,,04/02/2020,"300,000 (2019)","3297 MLK PKWY BEAUMONT, TX 77705",(409) 835-3434,,sreyes@texjoy.com,,"3297 MLK PKWY BEAUMONT, TX 77704",SUSAN REYES,13,,,11,Not a,Not 100% compliant
141558,RAY BELLEW AND SONS INC,NOT AUTHORIZED,,Carrier,Interstate,Authorized For Hire,MC148151 MC52727,48905160,,08/08/2019,"420,000 (2018)","7810 ALMEDA GENOA HOUSTON, TX 77075-2004",(713) 991-0390,(713) 991-0407,lynn@raybellewandsons.com,,"7810 ALMEDA GENOA HOUSTON, TX 77075-2004",RYAN BELLEW KENNETH BELLEW,13,,,8,Not a,Not 100% compliant
143366,GREBES BAKERY INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,12/30/2018,"693,133 (2018)","5132 W LINCOLN WEST ALLIS, WI 53219",(414) 639-1024,(414) 543-8863,jay_riv@yahoo.com,,"5132 W LINCOLN WEST ALLIS, WI 53219",JASON RIVERA,13,,,11,Not a,Not 100% compliant
145874,HUGHES BEVERAGE COMPANY INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,031476815,,03/21/2006,"250,000 (2005)","311 2ND AVE SW AHALLA, AL 35954",(256) 538-9911,(256) 538-9923,neilda@hughesbeverage.com,,"311 2ND AVE SW AHALLA, AL 35954",NEILDA HARRIS,13,,,15,Not a,Not 100% compliant
147062,CASCADE ASPHALT SEALING CO,ACTIVE,,Carrier,Interstate,Private Property,,3824323,,02/20/2020,"217,452 (2019)","6238 S TACOMA WAY TACOMA, WA 98409-4126",,(253) 475-9253,armorseal@hotmail.com,,"6238 S TACOMA WAY TACOMA, WA 98409-4126",CHRIS JENSEN ERIC JENSEN,13,,,9,Not a,Not 100% compliant
148270,D & L TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC143183,67196022,,10/22/2019,"9,500,000 (2019)","145 SAMPSON STREET WILMINGTON, NC 28401",(910) 762-1841,(910) 762-3461,office.dltrucking@gmail.com,,"P O BOX 1741 WILMINGTON, NC 28402",DOUG ROACH DANIELLE ROACH,13,,,13,Not a,Not 100% compliant
148299,GORDY CONSTRUCTION COMPANY INC,ACTIVE,,Carrier,Interstate,Private Property,,3884707,,08/12/2019,"30,000 (2018)","2960 SMITH RD FORTSON, GA 31808",(706) 324-0143,(706) 324-2797,carol@gordyconstruction.com,,"P O BOX 4 COLUMBUS, GA 31902-0004",CAROL SMITH WILLIAM S GORDY JR.,13,,,13,Not a,Not 100% compliant
149314,ROBERTS MANAGEMENT COMPANY INC,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,,,,,"115 PARK COKEVILLE, WY 83114",(307) 279-3203,,,,"P O BOX 129 COKEVILLE, WY 83114",,13,,,3,Not a,Not 100% compliant
150302,EL ENCANTO INC,ACTIVE,BUENO FOODS,Carrier,Interstate,Private Property,,,,05/07/2020,"520,000 (2019)","2001 4TH STREET S W ALBUQUERQUE, NM 87102",(505) 243-2722,(505) 244-3885,vvicki@buenofoods.com,,"PO BOX 293 ALBUQUERQUE, NM 87103",JACQUELINE BACA,13,,,13,Not a,Not 100% compliant
152057,COLEMAN BROS SHOWS INC,ACTIVE,COLEMAN BROS SHOWS,Carrier,Interstate,Private Property NOT FOR HI,,46239000,,06/12/2020,"4,600 (2019)","1 MILE LANE MIDDLETOWN, CT 06457",(772) 979-1271,,maryoakes@aol.com,,"PO BOX 890 MIDDLETOWN, CT 06457",MARY OAKES,13,,,4,Not a,Not 100% compliant
152664,GILLIS BROS INC,AUTHORIZED FOR PROPERTY,,Carrier Shipper,Interstate,Authorized For Hire Private Property UNKNOWN,MC754704,4071577,,01/27/2020,"570,162 (2019)","6577 DOUGLAS HWY MILLWOOD, GA 31552-9724",(912) 283-0084,(912) 283-3311,gillisbro@agristar.net,,"6577 DOUGLAS HWY MILLWOOD, GA 31552-9724",J CONWAY GILLIS JAMES C GILLIS JR.,13,,,11,Not a,Not 100% compliant
153267,GLANCY WILLIAM H AND SONS INC,AUTHORIZED FOR PROPERTY,,Carrier Shipper,Interstate,Authorized For Hire UNKNOWN,MC30443,6778492,,06/17/2020,"114,436 (2019)","235 BODWELL ST AVON, MA 02322",(508) 427-4545,(508) 427-5477,sglancy@glancycompanies.com,,"235 BODWELL ST AVON, MA 02322",JOHN J GLANCY JR,13,,,11,Not a,Not 100% compliant
153629,RED'S OF JAFFREY LLC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property NOT AUTHOR,MC198511,,,07/16/2020,"331,625 (2017)","12 RIVER STREET JAFFREY, NH 03452",(603) 532-6642,(603) 532-4018,johnpeard@comcast.net,,"12 RIVER STREET JAFFREY, NH 03452",JOHN M PEARD,13,,,7,Not a,Not 100% compliant
157000,WRIGHT TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC332382,50024033,,04/30/2020,"1,077,956 (2017)","517 W RAILROAD ST CLAY, KY 42404",(270) 664-2093,(270) 664-9384,wrighttruckingin@bellsouth.net,,"517 W RAILROAD ST CLAY, KY 42404",SHELIA PUTMAN MARK WRIGHT,13,,,14,Not a,Not 100% compliant
157026,F& W TRANSPORT CO INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC142971,65402646,,04/22/2020,"217,053 (2015)","8501 RIVER ROAD PENNSAUKEN, NJ 08110",(856) 665-1557,(856) 662-9086,,,"P O BOX 308 PENNSAUKEN, NJ 08110-0308","FRANK STECH, JR. WILLIAM STECH",13,,,13,Not a,Not 100% compliant
158274,CLOVIS CONCRETE CO INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC330108,35724715,,01/31/2020,"100,134 (2019)","100 N NORRIS ST CLOVIS, NM 88101-8030",(575) 762-1938,(575) 763-7957,celesteashley@hotmail.com,,"P O BOX 1231 CLOVIS, NM 88101",TIM ASHLEY CELESTE ASHLEY,13,,,7,Not a,Not 100% compliant
159055,MURRAY L NIXON FISHERY INC,ACTIVE,,Carrier,Interstate,Private Property,,77938660,,03/21/2019,"230,000 (2018)","1141 NIXON FISHERY RD EDENTON, NC 27932",(252) 221-4115,(252) 221-4118,lynda@nixonfishery.com,,"1141 NIXON FISHERY RD EDENTON, NC 27932",RICHARD K NIXON LYNDA N HARVELL,13,,,10,Not a,Not 100% compliant
159428,C R MEYER AND SONS COMPANY,ACTIVE,,Carrier,Interstate,Private Property,,8961690,,01/02/2020,"115,079 (2017)","895 W 20TH AVE OSHKOSH, WI 54902",(920) 267-4262,(920) 235-3419,bbork@crmeyer.com,,"P O BOX 2157 OSHKOSH, WI 54903-2157",PHIL MARTINI DARREN LETT,13,,,8,Not a,Not 100% compliant
160468,L DICKS INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,4432076,,07/19/2018,"257,953 (2017)","225 W FREDERICK AVE DUNDEE, FL 33838-4225",(863) 439-114,(863) 439-7684,bbohan9443@aol.com,,"PO BOX 1809 DUNDEE, FL 33838-1809",DENNIS R DICKS,13,,,8,Not a,Not 100% compliant
160601,J F BRENNAN COMPANY INC,ACTIVE,,Carrier,Interstate,Private Property,,9783523,,01/06/2020,"110,000 (2019)","818 BAINBRIDGE ST LA CROSSE, WI 54603",(608) 519-5335,(608) 785-2090,asebo@jfbrennen.com,www.jfbrennan.com,"PO BOX 2557 LA CROSSE, WI 54602-2557",KEN PETERSON TINA KLINGER,13,,,15,Not a,Not 100% compliant
161523,BERYL WILLITS,ACTIVE,,Carrier,Intrastate Non-Hazmat,APPLYING F,,,,,0 (),"18302 HWY 392 GREELEY, CO 80631",(303) 352-1243,,,,"18302 HWY 392 GREELEY, CO 80631",,13,,,,Not a,Not 100% compliant
161644,GAKS INC,INACTIVE USDOT NUMBER PER 49 CFR 390.19(B)(4); BIENNIAL UPDATE OF MCS-150 DATA NOT COMPLETED,TROPIC BANANA,Carrier,Interstate,Private Property,,,,10/18/2018,"156,000 (2018)","300 N VAN BUREN ST MILWAUKEE, WI 53202",(414) 271-4318,(414) 271-8070,jkirchen9858@gmail.com,,"300 N VANBUREN ST MILWAUKEE, WI 53202-5998",JAMES KIRCHEN,13,,,12,Not a,Not 100% compliant
163046,BAKER INTERNATIONAL INC,ACTIVE,J L BAKER & SONS,Carrier,Intrastate Hazmat,Authorized For Hire,,,,05/31/2018,"72,000 (2011)","131 J L BAKER STREET HARMON INDUSTRIAL PARK TAMUNING, GU 96913",(671) 649-0934,(671) 646-8904,lsbaker@jlbakerguam.com,,"P O BOX 7510 TAMUNING, GU 96931",LYNN S. BAKER GLENN S. BAKER,13,,,18,Not a,Not 100% compliant
166332,KING TRANSFER & STORAGE CO INC,AUTHORIZED FOR PROPERTY,,Carrier,Intrastate Non-Hazmat,Authorized For Hire,MC280481,2777837,,01/15/2016,"273,664 (2015)","7232 GRAND AVE BILLINGS, MT 59106-1932",(406) 656-5464,(406) 652-7280,united728a@yahoo.com,,"PO BOX 80028 BILLINGS, MT 59108-0028",ALLAN NICHOLLS,13,,,8,Not a,Not 100% compliant
168392,J H FINDORFF & SON INC,ACTIVE,FINDORFF,Carrier Shipper,Intrastate Hazmat,Private Property Private Passengers (Business),,6106520,,12/03/2019,"92,000 (2018)","703 MAYFAIR AVE MADISON, WI 53714",(608) 249-1648,(608) 249-2696,gkeyes@findorff.com,,"703 MAYFAIR AVE MADISON, WI 53714",TIM STADELMAN GARY KEYES,13,,,9,Not a,Not 100% compliant
169059,MAPLE HILL FARM INC,ACTIVE,,Carrier,Interstate,Private Property,,18598664,,09/03/2019,"400,000 (2018)","12 BURR RD BLOOMFIELD, CT 06002-2204",(860) 242-9689,(860) 243-2490,karen.grant@mhfct.com,,"P O BOX 767 BLOOMFIELD, CT 06002-0767",WILLIAM A MILLER SCOTT P MILLER,13,,,14,Not a,Not 100% compliant
169301,OLBERDING TRUCKING INC,ACTIVE,,Carrier,Interstate,Exempt For Hire,,102309291,,11/08/2019,"893,710 (2015)","708 E HWY 20 STUART, NE 68780",(402) 924-3634,(402) 924-3387,,,"PO BOX 250 STUART, NE 68780",GARY OLDERDING DEBORAH OLBERDING,13,,,13,Not a,Not 100% compliant
169436,PRINZ GRAIN & FEED INC,ACTIVE,,Carrier,Interstate,Exempt For Hire Private Property,,35198233,,06/13/2019,"230,000 (2018)","575 SOUTH MAIN STREET WEST POINT, NE 68788-0265",(402) 372-2495,(402) 372-3228,drprinz@hotmail.com,,"P O BOX 265 WEST POINT, NE 68788-0265",DAVID R PRINZ GLEN PRINZ,13,,,12,Not a,Not 100% compliant
171980,LOCHER BROS INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,22808901,,11/07/2018,"250,000 (2017)","BOX 35 GREEN ISLE, MN 55338",(507) 326-5471,,missyj@locherbros.com,,"P O BOX 35 GREEN ISLE, MN 55338-0035",ROBERT UTENDORFER TIMOTHY HUKRIEDE,13,,,27,Not a,Not 100% compliant
172914,SKEETER PRODUCTS INC,ACTIVE,,Carrier,Interstate,Private Property,,94083292,,02/06/2020,"1,700,000 (2019)","ONE SKEETER RD KILGORE, TX 75662",(903) 984-0541,(903) 984-7856,rick_seitler@yamaha-motor.com,,"ONE SKEETED ROAD KILGORE, TX 75662",JEFF STONE SR MIKE TAYLOR,13,,,13,Not a,Not 100% compliant
173719,WELBY GARDENS LLC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC285410,30440549,,01/14/2020,"145,000 (2018)","17201 W 64TH AVE ARVADA, CO 80007",(303) 288-3398,(303) 287-9316,nickg@hardyboyplant.com,,"17201 W 64TH AVE ARVADA, CO 80007",NICK GERACE MARTY GERACE,13,,,10,Not a,Not 100% compliant
174538,EDGAR M HERR INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC163279,71217111,,08/21/2019,"1,187,179 (2018)","979 KIRKWOOD PIKE QUARRYVILLE, PA 17566",(717) 786-7600,(717) 786-4377,herrmilk@frontiernet.net,,"979 KIRKWOOD PIKE QUARRYVILLE, PA 17566",DONALD G HERR DAVID L HERR,13,,,6,Not a,Not 100% compliant
175454,PRAIRIE BEER DISTRIBUTING INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,,,"100 INDUSTRIAL DR PRAIRIE DU CHIEN, WI 53821",(608) 326-8613,,,,"100 INDUSTRIAL DR PRAIRIE DU CHIEN, WI 53821",,13,,,10,Not a,Not 100% compliant
175654,CHICAGO BEEF CO INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,006542799,,,"440,000 (1997)","1939 ADELAIDE ST DETROIT, MI 48207-2199",(313) 567-0850,(313) 567-4841,,,"1939 ADELAIDE ST DETROIT, MI 48207-2199",,13,,,12,Not a,Not 100% compliant
176292,3939391 CANADA INC,ACTIVE,,Carrier,Interstate,Private Property,,,,05/24/2019,1 (2018),"190 RUE COMEAU NORD FARNHAM, PQ J2N 2N4",(450) 293-3106,(450) 293-3109,m.langelier@robi.ca,,"190 RUE COMEAU NORD FARNHAM, PQ J2N 2N4",MANON LANGELIER,13,,,21,Not a,Not 100% compliant
176406,U S ENGINEERING COMPANY,ACTIVE,,Carrier,Interstate,Private Property,,8907313,,08/08/2019,"118,326 (2018)","3433 ROANOKE ROAD KANSAS CITY, MO 64111",(816) 753-6969,(816) 931-5773,ken.glasbrenner@usengineering.com,,"3433 ROANOKE ROAD KANSAS CITY, MO 64111",TYLER NOTTBERG TIM MOORMEIER,13,,,9,Not a,Not 100% compliant
176456,GAGNON INC,ACTIVE,,Carrier,Interstate,Private Property,,23267198,,07/16/2019,"65,166 (2016)","378 CO ROAD F HUDSON, WI 54016",(651) 644-4301,(651) 644-1498,cjohnson@gagnon-inc.com,,"378 CO ROAD F HUDSON, WI 54016",RONALD F GAGNON MARK J GAGNON,13,,,29,Not a,Not 100% compliant
178504,DUCAT TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC335871,83301663,,01/08/2020,"1,326,000 (2019)","4415 COUNTY LINE ROAD LUXEMBURG, WI 54217-9122",(920) 866-2568,(920) 866-2210,ducattruckinginc@gmail.com,,"4415 COUNTY LINE ROAD LUXEMBURG, WI 54217-9122",DAVID J DUCAT CINDY M DUCAT,13,,,14,Not a,Not 100% compliant
181908,THE OFFERLE COOPERATIVE GRAIN AND SUPPLY COMPANY,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,7990831,,10/09/2019,65 (2018),"222 EAST SANTA FE OFFERLE, KS 67563-6431",,(602) 659-2930,josh@offerlecoop.com,,"222 EAST SANTA FE OFFERLE, KS 67563-6431",JOSH SCHMITT,13,,,16,Not a,Not 100% compliant
182337,PAPER CHEMICAL SUPPLY CO,ACTIVE,,Carrier,Interstate,Private Property,,33859877,,09/10/2019,"260,000 (2019)","1481 DEAN FOREST SAVANNAH, GA 31405-1574",,(912) 236-9914,rosep@paperchemicalsupply.com,www.paperchemicalsupply.com,"P O BOX 22113 SAVANNAH, GA 31403-2113",MICHAEL S. PEEBLES,13,,,12,Not a,Not 100% compliant
184479,K & C TRUCKING CO INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC151932,89820203,,06/24/2020,"858,982 (2018)","4610 EAST 15TH AVENUE GARY, IN 46403",(219) 985-3070,(708) 758-5094,lbalkema@kctrucking.com,,"PO BOX 64797 GARY, IN 46401",CINDY MEJAN LEANNE BALKEMA,13,,,13,Not a,Not 100% compliant
184522,ATLANTIC COASTAL TRUCKING CO,NOT AUTHORIZED,,Carrier,Intrastate Non-Hazmat,Authorized For Hire,MC152156,30259741,,03/06/2012,"502,115 (2012)","100 KERO RD CARLSTADT, NJ 07072-2601",(201) 438-6500,(201) 438-6466,mdykstra@act-tri.com,,"PO BOX 6550 CARLSTADT, NJ 07072-2601",MARK DYKSTRA,13,,,17,Not a,Not 100% compliant
185055,FRASER CONSTRUCTION CO,ACTIVE,,Carrier,Interstate,Private Property,,,,02/13/2019,"75,000 (2010)","3725 ENTERPRISE DRIVE SW ROCHESTER, MN 55902",(507) 288-6583,(507) 282-1148,greg@fraserconstruction.com,,"3705 ENTERPRISE DRIVE ROCHESTER, MN 55902",GREG A UTESCH RICKY T PENZ,13,,,13,Not a,Not 100% compliant
185481,LIQUILUX GAS CORPORATION,ACTIVE,,Carrier Shipper,Intrastate Hazmat,Private Property,,,,01/18/2020,"32,400 (2019)","3111 STREET 123 PONCE, PR 00716-3027",,(787) 843-0555,liquilux@liquiluxpr.com,,"PO BOX 7144 PONCE, PR 00732-7144",JORGE JUSTINIANO,13,,,10,Not a,Not 100% compliant
186259,ARTHUR A JONES AND ASSOCIATES INC,ACTIVE,BUCK JONES NURSERY,Carrier,Interstate,Private Property,,79380457,,09/23/2019,"178,117 (2016)","689 GRAYSON/NEW HOPE ROAD LAWRENCEVILLE, GA 30045",(770) 963-8227,(770) 339-0899,jkase@buckjones.com,,"PO BOX 339 GRAYSON, GA 30017",JOHN M KASE,13,,,12,Not a,Not 100% compliant
186639,AMERICAN CLEANING AND MAINTENANCE ENTERPRISES INC,AUTHORIZED FOR PROPERTY,ACME INC,Carrier,Interstate,Authorized For Hire Private Property,MC152743,,,11/07/2018,"1,052,029 (2017)","706 W TAMPA ST SPRINGFIELD, MO 65802-4061",(417) 831-7622,(417) 831-7236,jgamble@concocompanies.com,,"PO BOX 50685 SPRINGFIELD, MO 65805-0685",JOHN HOLIMAN ROBERT BAIRD,13,,,12,Not a,Not 100% compliant
187913,ALL POINTS INC,NOT AUTHORIZED,,Carrier,Interstate,Authorized For Hire,MC206311,42865980,,02/01/2019,"778,400 (2018)","10403 HICKMAN MILLS DRIVE KANSAS CITY, MO 64137",(816) 763-6300,(816) 763-3336,jbaker@allpointsinc.com,,"P O BOX 9827 KANSAS CITY, MO 64134",JEFF BAKER SUZANNE BAKER,13,,,18,Not a,Not 100% compliant
188174,ALL STAR DAIRY FOODS INC,ACTIVE,,Carrier,Interstate,Private Property,,19628742,,02/11/2019,"153,964 (2018)","620 NEW LUDLOW ROAD SOUTH HADLEY, MA 01075",(413) 538-5240,(413) 532-4093,,,"620 NEW LUDLOW ROAD SOUTH HADLEY, MA 01075",RUSSELL SAWYER,13,,,9,Not a,Not 100% compliant
189465,JAMES J PIEDIMONTE & SONS INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Exempt For Hire,,074035536,,04/30/2010,,"88 CADBURY WAY HOLLEY, NY 14470",(585) 638-6364,,,,"88 CADBURY WAY HOLLEY, NY 14470",,13,,,5,Not a,Not 100% compliant
191244,BARRY L RICHARDSON,NOT AUTHORIZED,BARRY L RICHARDSON FARMS,Carrier,Interstate,Authorized For Hire Exempt For Hire Private Property,MC784638,,,10/07/2020,"220,001 (2019)","112 MAIN MARSTON, MO 63866-1000",(573) 643-2921,(573) 643-2922,mgw1125@att.net,,"PO BOX G MARSTON, MO 63866-1000",BARRY RICHARDSON,13,,,8,Not a,Not 100% compliant
192164,FELIX A MARINO CO INC,ACTIVE,,Carrier,Interstate,Private Property,,19660232,,03/26/2020,"55,000 (2019)","32 CORWIN STREET PEABODY, MA 01960",(978) 532-3838,(978) 532-3726,jhenebury@felixamarino.com,,"32 CORWIN STREET PEABODY, MA 01960",FREDERICK W. MARINO,13,,,9,Not a,Not 100% compliant
