USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
7343,"WILSON TRUCKING COMPANY, INC.",NONE,,,,,MC146291,,,,,P.O. BOX 581 PLAINVIEW TX 79072,(806) 293-2240,,,,,,,,,,Not a,Not 100% compliant
7369,HAMMOND TRUCKING INC.,NONE,,,,,MC147991,,,,,1131 S. DUNLOP FOREST PARK IL 60130,,,,,,,,,,,Not a,Not 100% compliant
7377,"TRIANGLE MANUFACTURING COMPANY, INC.",NONE,,,,,MC265341,,,,,1320 E. DIVISION STREET SLATON TX 79364,(806) 828-6573,,,,,,,,,,Not a,Not 100% compliant
7416,D. C. STOTTS,NONE,D. C. STOTTS TRUCKING COMPANY,,,,MC120710 MC180015,,,,,3502 QUIRT AVENUE LUBBOCK TX 79404,,,,,,,,,,,Not a,Not 100% compliant
7435,"TANK LINES, INC.",NONE,,,,,MC273608,,,,,8909 BROWNFIELD HIGHWAY WOLFFORTH TX 79382,(806) 866-4534,,,,P. O. BOX 2669 LUBBOCK TX 79408,,,,,,Not a,Not 100% compliant
7438,"TASCO TRUCKING, INC.",NONE,,,,,MC139833,,,,,P. O. BOX 2544 FORT WORTH TX 76101,,,,,,,,,,,Not a,Not 100% compliant
7492,T. H. SOSSOMAN,NONE,,,,,MC145684,,,,,P. O. DRAWER 33 HEREFORD TX 79045,,,,,,,,,,,Not a,Not 100% compliant
7498,CHARLES W. POOLE AND BRERETON POOLE,NONE,POOLE'S DRAYAGE CO.,,,,MC62896,,,,,"3300 V. ST., N. E. WASHINGTON DC 20018",,,,,,,,,,,Not a,Not 100% compliant
7501,QUALITY MOVING & STORAGE CO INC,NONE,,,,,MC94146,,,,,7956 TWIST LANE SPRINGFIELD VA 22153,,,,,7956 TWIST LANE SPRINGFIELD VA 22150,,,,,,Not a,Not 100% compliant
7520,"C.E. PRICE,JR.",NONE,,,,,MC143643,,,,,P.O. BOX 23 BERRYVILLE VA 22611,(703) 955-3312,,,,,,,,,,Not a,Not 100% compliant
7537,PARK BROTHERS MOVING CORP.,NONE,,,,,MC60655,,,,,450 S. PICKETT ST. ALEXANDRIA VA 22304,,,,,,,,,,,Not a,Not 100% compliant
7560,"PINEY BRANCH MOTORS, INCORPORATED",NONE,,,,,MC126197,,,,,RT #1 BOX 34 BRANDYWINE MD 20613,,,,,,,,,,,Not a,Not 100% compliant
7563,"PLUNKARD & SONS, INC.",NONE,,,,,MC133820,,,,,8722 CRYSTAL FALLS DRIVE BOONBORO MD 21713-1600,(301) 739-0321,,,,,,,,,,Not a,Not 100% compliant
7564,"POLLARD DELIVERY SERVICE, INC.",NONE,,,,,MC116133,,,,,WASH NAT'L AIRPORT WASHINGTON DC 20001,,,,,,,,,,,Not a,Not 100% compliant
7573,PEPSI-COLA BOTTLING CO. OF WILMINGTON,NONE,,,,,MC231280,,,,,3501 GOVERNOR PRINTZ BOULEVARD WILMINGTON DE 19809,(302) 764-6770,,,,,,,,,,Not a,Not 100% compliant
7574,"PERDUE, INCORPORATED",NONE,,,,,MC134415,,,,,31149 OLD OCEAN CITY ROAD SALISBURY MD 21804,(410) 543-3404,(410) 341-5005,,,,,,,,,Not a,Not 100% compliant
7596,"PULLIAM TRUCKING COMPANY, INC.",NONE,,,,,MC308032,,,,,6 BUENA VISTA STREET WILMINGTON DE 19802,(302) 652-4197,,,,,,,,,,Not a,Not 100% compliant
7638,"SALISBURY STEEL PRODUCTS, INC.",NONE,,,,,MC216365,,,,,P. O . BOX 1978 SALISBURY MD 21801,(301) 546-1111,,,,,,,,,,Not a,Not 100% compliant
7664,SHORE FERTILIZER CORPORATION,NONE,SHORE FERTILIZER CORP.,,,,MC211608,,,,,P.O. BOX 40 BELLE HAVEN VA 23306,(804) 787-8900,(757) 442-5357,,,,,,,,,Not a,Not 100% compliant
7745,"TOWNSENDS, INC.",NONE,,,,,MC213775,,,,,22855 DUPONT BLVD GEORGETOWN DE 19947-8801,(302) 855-7100,,,,,,,,,,Not a,Not 100% compliant
7764,"M & K BUS SERVICE, INC.",NONE,,,,,MC264830,,,,,1705 NEW CASTLE AVENUE NEW CASTLE DE 19720,(302) 328-3214,,,,,,,,,,Not a,Not 100% compliant
7771,CAPITOL PACKING CO.,NONE,,,,,MC118060,,,,,4900 CLARKSON STREET DENVER CO 80216,,,,,,,,,,,Not a,Not 100% compliant
7773,DENVER TRANS-CORP.,NONE,,,,,MC139841 MC140692,,,,,801 EAST SEVENTEENTH AVENUE DENVER CO 80218,,,,,,,,,,,Not a,Not 100% compliant
7778,"CAMPER INC., DON",NONE,,,,,MC108675,,,,,"702 ROSITA, P O BOX 184 WESTCLIFFE CO 81252",,,,,,,,,,,Not a,Not 100% compliant
7785,"DENVER-SALT LAKE-PACIFIC STAGES, INC.,",NONE,,,,,MC1097,,,,,24250 CURTIS STREET. DENVER CO 80205,,,,,"1500 JACKSON ST., DALLAS TX 75201",,,,,,Not a,Not 100% compliant
7804,MER-BUZ CORP.,NONE,BOWERS TRANSFER & STORAGE CO.,,,,MC126183,,,,,"4770 FOREST STREET, UNIT H DENVER CO 80216",(303) 321-5533,,,,,,,,,,Not a,Not 100% compliant
7808,BUEHLER MOVING & STORAGE CO.,NONE,,,,,MC33624,,,,,3899 JACKSON ST DENVER CO 80205,(303) 388-4000,,,,,,,,,,Not a,Not 100% compliant
7819,"SALIDA-CANON TRUCKING, INC.",NONE,CENTRAL COLORADO TRUCKING COMPANY,,,,MC133206,,,,,816 WATER STREET CANON CITY CO 81212,,,,,,,,,,,Not a,Not 100% compliant
7822,"CASTLE ROCK TRANSFER, INC.",NONE,,,,,MC36684,,,,,P. O. BOX 1392 CASTLE ROCK CO 80104,(303) 286-1148,,,,,,,,,,Not a,Not 100% compliant
7834,WILLIAM L. CORNELIUS AND ELLEEN S. CORNELIUS,NONE,C & C TRUCK SERVICE,,,,MC135748,,,,,1154 ADAMS STREET DENVER CO 80206,,,,,,,,,,,Not a,Not 100% compliant
7856,"JOHN Q. HITE, JR.",NONE,HITELAND FARMS,,,,MC139855,,,,,P. O. BOX 196 OLMSTEAD KY 42265,,,,,,,,,,,Not a,Not 100% compliant
7857,"O. P. ELZEY & SONS CO., INC.",NONE,,,,,MC9701,,,,,1511 TURQUISE DRIVE LOUISVILLE KY 40214,(502) 819-5128,,,,,,,,,,Not a,Not 100% compliant
7863,BERKELEY MOVING & STORAGE CO.,NONE,,,,,MC135310,,,,,4935 ALLISON ST. UNIT 2 ARVADAI CO 80002,(303) 421-5445,,,,,,,,,,Not a,Not 100% compliant
7868,WRIGHT'S ROUSTABOUT SERVICE INC.,NONE,,,,,MC113531,,,,,"22881 COUNTY RD. F, P. O. DRAWER YY CORTEZ CO 81321",,,,,,,,,,,Not a,Not 100% compliant
7882,ARIZONA-PACIFIC TANK LINES,NONE,,,,,MC109584,,,,,3980 QUEBEC ST. DENVER CO 80207,,,,,,,,,,,Not a,Not 100% compliant
7888,"ART'S MOBILEHOMES TRANSPORT, INC.",NONE,,,,,MC116450,,,,,431 EAST HWY 6 & 50 FRUITA CO 81521,(970) 858-7253,,,,,,,,,,Not a,Not 100% compliant
7902,"BARNETT BROS., INC.",NONE,,,,,MC136570,,,,,OUTER EIGHTH & BOB POSEY STREET HENDERSON KY 42420,,,,,,,,,,,Not a,Not 100% compliant
7904,"P & S WRECKER SERVICE, INC.",NONE,,,,,MC108970,,,,,1015 SOUTH PRESTON STREET LOUISVILLE KY 40203,(502) 581-1598,,,,PO BOX 19862 LOUISVILLE KY 40219,,,,,,Not a,Not 100% compliant
7912,"SHELLY RICE TRUCKING COMPANY, INC.",NONE,A & A TRUCKING,,,,MC154547,,,,,178 EAST VIRGINIA MEMPHIS TN 38105,(901) 385-7285,,,,PO BOX 1698 MEMPHIS TN 38101,,,,,,Not a,Not 100% compliant
7916,"ACTION TRANSPORT, INC.",NONE,,,,,MC264917,,,,,5380 HWY 145 TUPELO MS 38802,(662) 566-3745,(662) 566-3493,,,P. O. BOX 7374 TUPELO MS 38802,,,,,,Not a,Not 100% compliant
7925,B & S ENTERPRISES,NONE,,,,,MC112697,,,,,1727 OSBORN DRIVE MEMPHIS TN 38127,,,,,,,,,,,Not a,Not 100% compliant
7926,COSTAL CONTRAC CARRIER CORPORATION,NONE,,,,,MC124327,,,,,P. O. BOX 261 SELMER TN 38375,,,,,,,,,,,Not a,Not 100% compliant
7928,AMERICAN UNIFORM CO.,NONE,,,,,MC223573,,,,,NORTH PARKER STREET CLEVELAND TN 37311,(615) 472-1439,,,,,,,,,,Not a,Not 100% compliant
7933,"WALDEN SAWMILL, INC.",NONE,,,,,MC148847 MC173405,,,,,1618 E. CHURCH ST. BOONESVILLE MS 38829,,,,,,,,,,,Not a,Not 100% compliant
7941,"WILLIAM E. WELLS, JR.",NONE,ECKERT TRUCK LINE,,,,MC33981,,,,,2306 U 50 RD. CEDAREDGE CO 81413,(303) 856-3619,,,,,,,,,,Not a,Not 100% compliant
7950,"HENRY EDWARDS TRUCKING CO., INC.",NONE,,,,,MC69492,,,,,"HIGHWAY U.S. 51, P O BOX 197 CLINTON KY 42031",(502) 653-2771,,,,,,,,,,Not a,Not 100% compliant
7951,ECK MILLER TRANSPORTATION CORP.,NONE,,,,,MC116915,,,,,HIGHWAY 231 & INDIANA 66 ROCKPORT IN 47635,(812) 649-5001,(812) 649-9754,,,,,,,,,Not a,Not 100% compliant
7953,"ARNOLD MOVING COMPANY, INC.",NONE,A ARNOLD WORLD CLASS RELOCATION,,,,MC34631,,,,,5200 INTERCHANGE WAY LOUISVILLE KY 40229,(502) 810-0623,(502) 810-0646,,,,,,,,,Not a,Not 100% compliant
7955,LYNN C. GEORGE,NONE,"GEORGE TRUCK LINES, LYNN C.",,,,MC116390,,,,,158 HERMOSA ST. PAGOSA SPRINGS CO 81147,,,,,,,,,,,Not a,Not 100% compliant
7958,"FRANK L CRENSHAW, INC.",NONE,,,,,MC117672,,,,,1933 MEADOW CREEK DRIVE LOUISVILLE KY 40218,,,,,,,,,,,Not a,Not 100% compliant
7959,"DOUG BRADFORD, INC.",NONE,,,,,MC136698,,,,,751 BROWNLOCK ROAD BOWLING GREEN KY 42101,(502) 842-5685,,,,,,,,,,Not a,Not 100% compliant
7960,BLACK MOTOR LINE,NONE,,,,,MC23982,,,,,"224 E. FOURTH ST, PO BOX 88 HARDINSBURG KY 40143",(502) 756-5677,,,,,,,,,,Not a,Not 100% compliant
7961,JOSEPH D. BLACKBURN,NONE,BLACKBURN TRANSPORTATION,,,,MC138897,,,,,109 WHISPERING HILLS BOWLING GREEN KY 42101,,,,,,,,,,,Not a,Not 100% compliant
7962,WACO C. ARANT,NONE,ARANT TRUCKING COMPANY,,,,MC125821,,,,,ROUTE 9 PADUCAH KY 42001,,,,,,,,,,,Not a,Not 100% compliant
7963,"ALTSHELER, PAUL",NONE,,,,,MC111204,,,,,P. O. BOX 513 U. S. HOPKINSVILLE KY 42240,,,,,,,,,,,Not a,Not 100% compliant
7964,"HAROLD BROOKS LEASURE, JR.",NONE,AUDUBON MOVING & STORAGE CO.,,,,MC101177,,,,,P.O. BOX 716 HOPKINSVILLE KY 42240,(502) 886-2416,,,,,,,,,,Not a,Not 100% compliant
7965,ROBERT JAMES HICKS,NONE,"HICKS, ROBERT J.",,,,MC113626,,,,,P. O. BOX 126 FULTON KY 42041,,,,,,,,,,,Not a,Not 100% compliant
7985,"CONTINENTAL PANHANDLE LINES, INC.,",NONE,,,,,MC8742,,,,,"400 MONROE ST., AMARILLO TX 79101",(806) 372-2272,,,,,,,,,,Not a,Not 100% compliant
7987,R. H. GIBSON,NONE,GIBSON MOTOR FREIGHT,,,,MC112651 MC145826,,,,,P. O. BOX 976 LUBBOCK TX 79408,,,,,,,,,,,Not a,Not 100% compliant
7988,GEORGE HAND,NONE,H & R TRUCKING,,,,MC139761,,,,,300 HOUSTON STREET CANADIAN TX 79014,,,,,,,,,,,Not a,Not 100% compliant
7993,"F. J. BERGTHOLD, JR.",NONE,BERGTHOLD'S TRANSFER,,,,MC135,,,,,1831 AVE N FORT MADISON IA 52627,,,,,,,,,,,Not a,Not 100% compliant
7995,BRENAMAN AND SON,NONE,,,,,MC17867,,,,,1420 COURT AVE. CHARITON IA 50049,,,,,,,,,,,Not a,Not 100% compliant
7997,BLUE BIRD TRANSFER & STORAGE COMPANY,NONE,,,,,MC52589,,,,,NO. 2 CENTRAL STEEL ROAD CAMANCHE IA 52730,(319) 242-1355,,,,P.O. BOX 854 CLINTON IA 52733,,,,,,Not a,Not 100% compliant
8008,"BARBARA ANN BREWER, INDEPENDENT EXECUTRIX",NONE,"BEAKLEY TRUCKING & GRADING CONTRACTOR, E. L.",,,,MC101985,,,,,116 RIVIERA DRIVE CHICHASHA OK 73018,,,,,,,,,,,Not a,Not 100% compliant
8014,BARGMANN TRANSFER,NONE,,,,,MC35271,,,,,NOT KNOWN BANCROFT NE 68004,,,,,,,,,,,Not a,Not 100% compliant
8115,"HENRY I. SIEGEL CO., INC.",NONE,,,,,MC314025,,,,,126 LEXINGTON STREET BRUCETON TN 38317,(901) 586-2211,,,,,,,,,,Not a,Not 100% compliant
8146,"M. L. SANDY LUMBER SALES CO., INC.",NONE,,,,,MC533206,,,,,615 COX STREET CORINTH MS 38835,(662) 286-6087,,,,PO BOX 1535 CORINTH MS 38835,,,,,,Not a,Not 100% compliant
8147,"SANDUSKY CABINETS, INC.",NONE,,,,,MC326270,,,,,103 WIDMERE STREET ARVIN CA 93203,(805) 854-5551,,,,P.O. BOX 517 ARVIN CA 93203,,,,,,Not a,Not 100% compliant
8163,"KESTERSON FOOD COMPANY, INC.",NONE,,,,,MC298562,,,,,200 HIGHWAY 69 N PARIS TN 38242,(901) 642-5031,,,,PO BOX 87 PARIS TN 38242,,,,,,Not a,Not 100% compliant
8205,"HENDERSON TRUCKING COMPANY, INC.",NONE,,,,,MC210989,,,,,858 WHITE AVENUE HENDERSON TN 38340,(901) 989-2758,,,,,,,,,,Not a,Not 100% compliant
8212,"JERRY'S TRUCKING, INC.",NONE,,,,,MC196697,,,,,204 GOLDEN RD. GOLDEN MS 38847,(601) 862-5343,,,,,,,,,,Not a,Not 100% compliant
8218,TOMMY JAMES,NONE,TOMMY JAMES USED CARS,,,,MC174317,,,,,PO BOX 105 GLENN MS 38846,(601) 286-5269,,,,,,,,,,Not a,Not 100% compliant
8251,"SAN LUIS REY TURF EXPRESS, INC.",NONE,,,,,MC119426,,,,,5719 CAMINO DEL REY BONSALL CA 92003,,,,,,,,,,,Not a,Not 100% compliant
8252,"GORDON FAST FREIGHT, INC.",NONE,,,,,MC133684,,,,,2205 PACIFIC HIGHWAY EAST TACOMA WA 98422,,,,,13315 - 8TH STREET EAST SUMNER WA 98390,,,,,,Not a,Not 100% compliant
8253,"GRANDDAD BREAD, INC.",NONE,,,,,MC127725,,,,,4112 SOUTH 288TH PLACE AUBURN WA 98002,,,,,,,,,,,Not a,Not 100% compliant
8256,"GUNTER BROS., INC.",NONE,,,,,MC139018,,,,,707-136TH AVENUE EAST SUMNER WA 98390,(206) 255-6350,,,,,,,,,,Not a,Not 100% compliant
8261,HAYES TRUCK LINES INC,NONE,,,,,MC27719,,,,,1701 BAY STREET TACOMA WA 98421,,,,,20848 77TH AVENUE SOUTH KENT WA 98031,,,,,,Not a,Not 100% compliant
8262,"HI QUALITY TRANSPORTATION, INC.",NONE,,,,,MC134497,,,,,P. O. BOX 458 SUMNER WA 98311,,,,,,,,,,,Not a,Not 100% compliant
8263,HI-WAY TRANSPORT LTD.,NONE,,,,,MC134376,,,,,"9559 40TH ST. S.E. CALGARY, ALB AB",,,,,,,,,,,Not a,Not 100% compliant
8267,"INCO EXPRESS, INC.",NONE,,,,,MC119639,,,,,3600 SOUTH 124TH SEATTLE WA 98168,(206) 248-2700,,,,,,,,,,Not a,Not 100% compliant
8269,INDUSTRIAL TRANSFER COMPANY,NONE,,,,,MC21059,,,,,2450 SIXTH AVENUE SOUTH SEATTLE WA 98134,,,,,,,,,,,Not a,Not 100% compliant
8270,INLAND NORTHWEST FILM SERVICE INC,NONE,,,,,MC109693,,,,,2214 4TH AVE S. SEATTLE WA 98134,,,,,,,,,,,Not a,Not 100% compliant
8271,INLAND TRANSPORTATION CO INC,NONE,,,,,MC128203 MC88161,,,,,6737 CORSON AVE SOUTH SEATTLE WA 98108,,,,,,,,,,,Not a,Not 100% compliant
8274,"INTERURBAN AUTO FREIGHT CO., INC.",NONE,,,,,MC38435,,,,,523 PUYALLUP AVENUE TACOMA WA 98421,,,,,,,,,,,Not a,Not 100% compliant
8276,JOHN A. BIRNEY,NONE,JOHN BIRNEY TRANSPORT,,,,MC136309,,,,,16411 187TH N.E. WOODINVILLE WA 98072,(206) 788-4856,,,,,,,,,,Not a,Not 100% compliant
8279,KENNETH WILLIAM SMITH AND KENNETH GEORGE KNOTT,NONE,K & K SHELL SERVICE AND KEN'S AUTO TOWING,,,,MC123717,,,,,"760 CAMBIE STREET VANCOUVER, B.C. BC",,,,,,,,,,,Not a,Not 100% compliant
8281,"R. C. KERCHEVAL, INC.",NONE,,,,,MC124735,,,,,3701 RIVER ROAD YAKIMA WA 98908,(206) 340-8915,,,,P. O. BOX 10571 YAKIMA WA 98909,,,,,,Not a,Not 100% compliant
8282,G. R. KIRK COMPANY,NONE,,,,,MC128419,,,,,615 EAST PIONEER AVENUE PUYALLUP WA 98371,,,,,,,,,,,Not a,Not 100% compliant
8283,KRIMBEL TRUCKING COMPANY INCORPORATED,NONE,"KRIMBEL TRUCKING CO., INC.",,,,MC136437,,,,,P.O. BOX 294 HOQUIRAM WA 98550,,,,,,,,,,,Not a,Not 100% compliant
8284,L & H PRODUCE LTD.,NONE,,,,,MC123030,,,,,"2100 UNITED BLVD. COQUITLAM, B.C. BC 00000",,,,,,,,,,,Not a,Not 100% compliant
8285,CHAS. A. LASATER CO.,NONE,,,,,MC44757,,,,,1809 SEVENTH AVENUE SEATTLE WA 98101,(206) 623-3811,,,,,,,,,,Not a,Not 100% compliant
8289,"SCHULZE MOTOR FREIGHT, INC.",NONE,,,,,MC44648,,,,,2330 THIRD AVE SEATTLE WA 98134,,,,,,,,,,,Not a,Not 100% compliant
8290,LOOMIS ARMORED CAR SERVICE INC,NONE,,,,,MC36509,,,,,832 SANSOME STREET SAN FRANCISCO CA 94111,,,,,,,,,,,Not a,Not 100% compliant
8291,LOOMIS COURIER SERVICE INC,NONE,,,,,MC129034 MC134386,,,,,55 BATTERY STREET SEATTLE WA 98121,,,,,,,,,,,Not a,Not 100% compliant
8293,"S & J, INC.",NONE,L T S TRUCKING,,,,MC110140,,,,,423 SOUTH 7TH ST. RENTON WA 98055,(206) 204-8783,,,,P.O. BOX 1877 TACOMA WA 98401-1877,,,,,,Not a,Not 100% compliant
8296,"MAIRS TRANSPORT, LTD.",NONE,,,,,MC119390,,,,,"976 ADAIR AVENUE COQUITLAM, B.C. V3J 6Z9 BC",(604) 522-2868,,,,,,,,,,Not a,Not 100% compliant
8297,"MAVERICK COACH LINES, LTD.",NONE,,,,,MC94109,,,,,7984 WEBSTER ROAD DELTA BC V4G 1G6,(604) 940-2332,(604) 940-2341,,,,,,,,,Not a,Not 100% compliant
8299,MERCURY EXPRESS LTD.,NONE,,,,,MC118978,,,,,2381 ROGERS AVENUE COQUITLAM BC V3K 5Y2,(604) 468-5300,(604) 468-5322,,,,,,,,,Not a,Not 100% compliant
8300,MUNICIPALITY OF METROPOLITAN SEATTLE,NONE,METRO,,,,MC138284,,,,,821 2ND AVENUE SEATTLE WA 98104,,,,,821 2ND AVENUE SEATTLE WA 98104,,,,,,Not a,Not 100% compliant
8301,"METRO FREIGHT SYSTEMS, INC.",NONE,,,,,MC181898,,,,,P.O. BOX 1310 SUMNER WA 98390,(206) 872-8770,,,,,,,,,,Not a,Not 100% compliant
8302,METTLER TRUCKING,NONE,,,,,MC94578,,,,,4110 MILTON AVE. EAST TACOMA WA 98424,,,,,,,,,,,Not a,Not 100% compliant
8303,MEXI-CANA REEFER SERVICES LTD.,NONE,,,,,MC127587,,,,,"204-2830 GRANDVIEW HWY. VANCOUVER,B.C. V5M 2C9 BC 00000",(604) 430-2481,,,,,,,,,,Not a,Not 100% compliant
8304,MISSION FUEL LIMITED,NONE,,,,,MC123173,,,,,2320 ROGERS AVENUE COQUITLAM BC V3K 5X7,,,,,,,,,,,Not a,Not 100% compliant
8307,DEPENDABLE TRUCK LINES INC,NONE,,,,,MC78830 MC52342,,,,,23322 S E 400TH ENUMCLAW WA 98022,,,,,,,,,,,Not a,Not 100% compliant
8308,MOZNIK TRUCKING LTD.,NONE,,,,,MC134449,,,,,"14730 66TH AVE. SURREY, B.C., V3S 1Z9 BC 00000",(604) 591-7131,,,,,,,,,,Not a,Not 100% compliant
8311,"NORTHLAND MARINE LINES, INC.",NONE,,,,,MC138088,,,,,653 N. W. 41ST STREET SEATTLE WA 98107,,,,,,,,,,,Not a,Not 100% compliant
8312,"NORTHWEST FILM SERVICE, INC.",NONE,,,,,MC40860,,,,,79 SOUTH DEARBORN ST SEATTLE WA 98134,,,,,,,,,,,Not a,Not 100% compliant
8313,"O. C. C., INC.",NONE,,,,,MC135562,,,,,600 S. DAKOTA ST. SEATTLE WA 98108,(800) 426-0275,,,,,,,,,,Not a,Not 100% compliant
8315,"OLIVER TAXI AND AMBULANCE SERVICE, INC.",NONE,,,,,MC99688,,,,,112 SOUTH 14TH STREET TACOMA WA 98402,,,,,,,,,,,Not a,Not 100% compliant
8316,"OLYMPIC FILM SERVICE, INC.",NONE,,,,,MC123596,,,,,110 NORTH LIBERTY PORT ANGELES WA 98362,,,,,,,,,,,Not a,Not 100% compliant
8317,BEATRICE MCNUTT & JACK BEST,NONE,OLYMPIC TRANSPORTATION CO.,,,,MC65723,,,,,306 E. STATE ST. ABERDEEN WA 98520,,,,,,,,,,,Not a,Not 100% compliant
8319,"OVERLAND TRANSFER CO., INC.",NONE,,,,,MC34192,,,,,537 SOUTH SOUTHERN STREET SEATTLE WA 98108,(206) 762-2724,,,,,,,,,,Not a,Not 100% compliant
8320,"OWL TRANSFER & STORAGE COMPANY, INC.",NONE,,,,,MC1367 MC103647,,,,,3623 6TH AVENUE SOUTH SEATTLE WA 98134,,,,,,,,,,,Not a,Not 100% compliant
8321,BRUCE HEGNE,NONE,HEGNE TRUCKING SERVICE,,,,MC164223,,,,,PO BOX 2594 RENO NV 89505,(702) 673-3518,,,,,,,,,,Not a,Not 100% compliant
8322,FIREBIRD TRANSPORTAIOM SYSTEMS INC.,NONE,,,,,MC126461,,,,,19633 98 B AVE LANGLEY BC V3A 4P8,(604) 888-0414,,,,,,,,,,Not a,Not 100% compliant
8323,"PACIFIC NATIONAL LINES, INC.",NONE,CASCADE TRAILWAYS,,,,MC134099,,,,,2209 PACIFIC AVENUE TACOMA WA 98402,,,,,,,,,,,Not a,Not 100% compliant
8325,PACIFIC STAGES LIMITED,NONE,,,,,MC124568,,,,,970 BURRARD ST. VANCOUVER BC V6Z 1Y5,,,,,,,,,,,Not a,Not 100% compliant
8326,"PACIFIC TRANSPORTATION GROUP, INC.",NONE,,,,,MC127090 MC135551,,,,,P.O. BOX 1757 TACOMA WA 98401,(206) 627-6191,,,,,,,,,,Not a,Not 100% compliant
8327,"PARKER REFRIGERATED SERVICE, INC.",NONE,,,,,MC127539,,,,,"1108 54TH AVENUE, EAST TACOMA WA 98424",(206) 922-0400,,,,,,,,,,Not a,Not 100% compliant
8328,"PEEL & GAVIN TRUCKING 1973) CO., LTD.",NONE,,,,,MC142599,,,,,"14955 SWALLOW DRIVE SURREY, B.C. BC 00000",,,,,,,,,,,Not a,Not 100% compliant
8330,"PERRY MOVING & STORAGE, INC.",NONE,,,,,MC19203,,,,,2315 SUNNYSUIDE HEIGHTS DRIVE STEILACOOM WA 98388,(253) 473-4470,(253) 473-4472,,,2315 SUNNYSUIDE HEIGHTS DRIVE STEILACOOM WA 98338,,,,,,Not a,Not 100% compliant
8333,"PORT COQUITLAM TRANSFER CO., LTD.",NONE,,,,,MC123208,,,,,"2581 SHAUGHNESSY STREET PORT COQUITLAM, B.C. BC",,,,,,,,,,,Not a,Not 100% compliant
8335,PROSPEX INDUSTRIES LIMITED,NONE,"PROSPEX INDUSTRIES LTD.,C/O COMMERICAL TRK CO.LTD.",,,,MC136810,,,,,#703 - 1112 WEST PENDER STREET VANCOUVER BC V6E 2S1,,,,,TRANSPORT DIVISION COQUITLAM BC V3C 2A8,,,,,,Not a,Not 100% compliant
8336,"PROVISIONERS EXPRESS, INC.",NONE,,,,,MC117589 MC141384,,,,,2102 WEST VALLEY HIGHWAY NORTH AUBURN WA 98001,,,,,P. O. BOX 989 AUBURN WA 98071,,,,,,Not a,Not 100% compliant
8337,"PUGET SOUND TRUCK LINES, INC.",NONE,,,,,MC85255,,,,,3480 W MARGINAL WAY SW SEATTLE WA 98106,(541) 284-7632,(541) 342-2097,,,PO BOX 24526 SEATTLE WA 98124,,,,,,Not a,Not 100% compliant
8338,PUGET SOUND TUG & BARGE COMPANY,NONE,,,,,MC126513,,,,,1102 S. W. MASSACHUSETTS STREET SEATTLE WA 98134,,,,,,,,,,,Not a,Not 100% compliant
8339,ANTHONY G. AYALA,NONE,NORTHWEST UNITED TRANSPORT,,,,MC145831,,,,,7808 SOUTH 208TH KENT WA 98031,,,,,,,,,,,Not a,Not 100% compliant
8342,RELIABLE TRANSFER & STORAGE CO.,NONE,,,,,MC290455,,,,,7130 8TH AVE. S. SEATTLE WA 98108,(206) 723-5720,,,,P.O. BOX 80323 SEATTLE WA 98108,,,,,,Not a,Not 100% compliant
8378,"COMMISSARY OPERATIONS, INC.",NONE,,,,,MC177933,,,,,2629 EUGENIA AVENUE NASHVILLE TN 37211-2118,(615) 231-4325,(615) 231-4334,,,,,,,,,Not a,Not 100% compliant
8399,PERRY SMITH CO. INC,NONE,,,,,MC235273,,,,,1631 EAST 25TH STREET CHATTANOOGA TN 37404,(615) 493-4000,,,,,,,,,,Not a,Not 100% compliant
8409,SOUTHERN CHAMPION TRAY COMPANY,NONE,,,,,MC188518,,,,,COMPRESS STREET CHATTANOOGA TN 37405,,,,,,,,,,,Not a,Not 100% compliant
8433,"STEINER LIFF IRON & METAL CO., INC.",NONE,,,,,MC307185,,,,,710 S. FIRST ST. NASHVILLE TN 37213,(615) 271-3502,,,,,,,,,,Not a,Not 100% compliant
8438,"STATE INDUSTRIES, INC.",NONE,,,,,MC169785,,,,,P. O. BOX 333 ASHLAND CITY TN 37015,(615) 792-4371,,,,,,,,,,Not a,Not 100% compliant
8441,THOMAS W. STEELE,NONE,T. W. STEELE TRANSPORTATION,,,,MC276186,,,,,966 MAPLE BEND ROAD WINCHESTER TN 37398,(616) 967-0685,,,,,,,,,,Not a,Not 100% compliant
8443,STEINER LIFF IRON AND METAL CO.,NONE,,,,,MC208076,,,,,P O BOX 1182 NASHVILLE TN 37202,(615) 252-2783,,,,,,,,,,Not a,Not 100% compliant
8481,C. B. RAGLAND COMPANY,NONE,,,,,MC246446,,,,,P. O. BOX 40567 NASHVILLE TN 37204,(615) 259-4622,,,,,,,,,,Not a,Not 100% compliant
8486,"REAVIS TRUCKING, INC.",NONE,,,,,MC190619,,,,,P.O. BOX 100975 NASHVILLE TN 37210,(615) 366-1903,,,,,,,,,,Not a,Not 100% compliant
8491,CHARLES E. REED,NONE,,,,,MC151476,,,,,"LONG LANE, P. O. BOX 547 FRANKLIN TN 37064",(615) 794-1711,,,,,,,,,,Not a,Not 100% compliant
